Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766520395,300,,Aggregated,3060.500000,1.000000,60,65,69,71,77,82,89,95,4700,43000,53000,489548,158,60,77.39905126169857,1.537374999999841,52990.447042,19.318215986992083
1766520397,300,,Aggregated,3032.500000,1.000000,60,65,69,71,77,82,89,95,4700,43000,53000,492621,159,60,77.382825804659,1.537374999999841,52990.447042,19.315256556257243
1766520398,300,,Aggregated,3014.900000,1.000000,60,65,69,71,77,82,89,95,4700,43000,53000,495578,160,60,77.35238863715269,1.537374999999841,52990.447042,19.322703994124033
1766520399,300,,Aggregated,3013.200000,1.000000,60,65,69,71,77,82,89,95,4700,43000,53000,498560,161,60,77.35204240823352,1.537374999999841,52990.447042,19.326183408215662
1766520400,300,,Aggregated,3000.500000,1.000000,60,65,69,71,77,82,89,95,4700,43000,53000,501621,162,60,77.31130897070902,1.537374999999841,52990.447042,19.330548362209715
1766520401,300,,Aggregated,2981.100000,1.000000,60,65,69,71,77,82,89,95,4800,43000,53000,504718,163,60,77.29056384245435,1.537374999999841,52990.447042,19.328012870553458
1766520402,300,,Aggregated,2986.100000,1.000000,60,65,69,71,77,82,89,95,4900,43000,53000,507815,164,60,77.33550538522076,1.537374999999841,52990.447042,19.32983074544864
1766520403,300,,Aggregated,2972.300000,1.000000,60,65,69,71,77,82,89,95,4900,43000,53000,511021,165,60,77.33131715240253,1.537374999999841,52990.447042,19.325428896268452
1766520404,300,,Aggregated,2981.100000,1.000000,60,65,69,71,77,82,89,95,5000,43000,53000,514078,166,60,77.3589721345144,1.537374999999841,52990.447042,19.32025684818257
1766520405,300,,Aggregated,2988.100000,1.000000,60,65,69,71,77,82,89,95,5000,43000,53000,517205,167,60,77.364122090956,1.537374999999841,52990.447042,19.32272696512988
1766520406,300,,Aggregated,2996.300000,1.000000,60,65,69,71,77,82,89,95,5000,43000,53000,520330,168,60,77.39320164227294,1.537374999999841,52990.447042,19.319566428996982
1766520407,300,,Aggregated,3017.900000,1.000000,60,65,69,71,77,82,89,95,5000,43000,53000,523405,169,60,77.37254895958769,1.537374999999841,52990.447042,19.31966641510876
1766520408,300,,Aggregated,3032.600000,1.000000,60,65,69,71,77,82,89,95,5000,43000,53000,526484,170,60,77.35284243383629,1.537374999999841,52990.447042,19.318879586084286
1766520409,300,,Aggregated,3037.800000,1.000000,60,65,69,71,77,82,88,95,5000,43000,53000,529640,171,60,77.33697071258945,1.537374999999841,52990.447042,19.312731289177556
1766520410,300,,Aggregated,3046.900000,1.000000,60,65,69,71,77,82,88,95,5100,42000,53000,532845,172,60,77.28969183763746,1.537374999999841,52990.447042,19.306685809194043
1766520411,300,,Aggregated,3061.900000,1.000000,60,65,69,71,77,82,88,95,5100,42000,53000,535984,173,60,77.34447885143581,1.537374999999841,52990.447042,19.304678871011074
1766520412,300,,Aggregated,3068.500000,1.000000,60,65,69,71,77,82,88,94,5100,42000,53000,539116,174,60,77.29204038783726,1.537374999999841,52990.447042,19.3081804287018
1766520413,300,,Aggregated,3076.300000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,542195,175,60,77.36375442919878,1.537374999999841,52990.447042,19.30892575549387
1766520414,300,,Aggregated,3086.100000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,545325,176,60,77.39722320625789,1.537374999999841,52990.447042,19.30793930225095
1766520415,300,,Aggregated,3079.100000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,548418,177,60,77.40557922344757,1.537374999999841,52990.447042,19.309220339230293
1766520416,300,,Aggregated,3064.700000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,551537,178,60,77.37442272950793,1.537374999999841,52990.447042,19.31022941343917
1766520417,300,,Aggregated,3075.500000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,554710,179,60,77.34341503606281,1.537374999999841,52990.447042,19.313520578320205
1766520418,300,,Aggregated,3073.300000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,557841,180,60,77.2636115324876,1.537374999999841,52990.447042,19.31353019946544
1766520419,300,,Aggregated,3075.700000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,560956,181,60,77.19274061902067,1.537374999999841,52990.447042,19.315083535963605
1766520420,300,,Aggregated,3076.900000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,564052,182,60,77.13455306453034,1.537374999999841,52990.447042,19.31576344025019
1766520421,300,,Aggregated,3080.000000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,567164,183,60,77.06433558982143,1.537374999999841,52990.447042,19.31665267894295
1766520422,300,,Aggregated,3070.000000,1.000000,60,65,69,71,77,82,88,94,5200,42000,53000,570339,184,60,76.99551361389891,1.537374999999841,52990.447042,19.310657345894285
1766520423,300,,Aggregated,3061.200000,1.000000,60,65,69,71,77,82,88,94,5100,42000,53000,573532,185,60,76.91937095604507,1.537374999999841,52990.447042,19.308110096733923
1766520424,300,,Aggregated,3063.100000,1.000000,60,65,69,71,77,82,88,94,5100,42000,53000,576714,186,60,76.84933423557138,1.537374999999841,52990.447042,19.316910981873164
1766520425,300,,Aggregated,3071.800000,1.000000,60,65,69,71,77,82,88,94,5100,42000,53000,579857,187,60,76.78983523569829,1.537374999999841,52990.447042,19.316748784614138
1766520426,300,,Aggregated,3089.300000,1.000000,60,65,69,71,77,82,88,94,5100,41000,53000,582928,188,60,76.73524700517632,1.537374999999841,52990.447042,19.313843219059645
1766520427,300,,Aggregated,3093.400000,1.000000,60,65,69,71,77,82,88,94,5100,41000,53000,586038,189,60,76.68237237918103,1.537374999999841,52990.447042,19.314351629075247
1766520428,300,,Aggregated,3084.800000,1.000000,60,65,69,71,77,82,88,94,5100,41000,53000,589178,190,60,76.63147659788791,1.537374999999841,52990.447042,19.31328902301172
1766520429,300,,Aggregated,3077.300000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,592271,191,60,76.58148957427301,1.537374999999841,52990.447042,19.30433703490463
1766520430,300,,Aggregated,3080.900000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,595360,192,60,76.54137823577699,1.537374999999841,52990.447042,19.302707605482397
1766520431,300,,Aggregated,3081.100000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,598461,193,60,76.4964529950123,1.537374999999841,52990.447042,19.3059547739953
1766520432,300,,Aggregated,3083.500000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,601562,194,60,76.45683401820288,1.537374999999841,52990.447042,19.30549469547611
1766520433,300,,Aggregated,3089.100000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,604674,195,60,76.41084258586847,1.537374999999841,52990.447042,19.300174970314583
1766520434,300,,Aggregated,3085.500000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,607866,196,60,76.36279503307352,1.537374999999841,52990.447042,19.298134786285136
1766520435,300,,Aggregated,3072.000000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,611044,197,60,76.31942636496417,1.537374999999841,52990.447042,19.30518260550795
1766520436,300,,Aggregated,3071.400000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,614168,198,60,76.2798206196894,1.537374999999841,52990.447042,19.29980396243373
1766520437,300,,Aggregated,3063.900000,1.000000,60,65,69,71,77,82,88,94,5000,41000,53000,617326,199,60,76.23442374813206,1.537374999999841,52990.447042,19.299400964806278
1766520438,300,,Aggregated,3081.300000,1.000000,60,65,69,71,77,82,88,94,5000,40000,53000,620266,200,60,76.22845788695746,1.537374999999841,52990.447042,19.305399618873192
1766520439,300,,Aggregated,3091.100000,1.000000,60,65,69,71,77,82,88,94,5000,40000,53000,623317,202,60,76.2442475104812,1.537374999999841,52990.447042,19.31086108673436
1766520440,300,,Aggregated,3082.500000,1.000000,60,65,69,71,77,82,88,94,4900,40000,53000,626499,203,60,76.20934875636607,1.537374999999841,52990.447042,19.30802283802528
1766520441,300,,Aggregated,3056.900000,1.000000,60,65,69,71,77,82,88,94,4900,40000,53000,629531,204,60,76.18870471592247,1.537374999999841,52990.447042,19.306521839273998
1766520442,300,,Aggregated,3064.800000,1.000000,60,65,69,71,77,82,88,94,4900,40000,53000,632616,205,60,76.17157417381537,1.537374999999841,52990.447042,19.307537273796427
1766520443,300,,Aggregated,3071.200000,1.000000,60,65,69,71,77,82,88,94,4900,40000,53000,635637,206,60,76.15727342613539,1.537374999999841,52990.447042,19.30449769286558
1766520444,300,,Aggregated,3058.800000,1.000000,60,65,69,71,77,82,88,94,4900,40000,53000,638793,207,60,76.13221518426352,1.537374999999841,52990.447042,19.31005036060195
1766520445,300,,Aggregated,3062.000000,1.000000,60,65,69,71,77,82,88,94,4800,40000,53000,641872,208,60,76.11625660437485,1.537374999999841,52990.447042,19.31417790462896
1766520446,300,,Aggregated,3049.500000,1.000000,60,65,69,71,77,82,88,94,4700,40000,53000,645039,209,60,76.09017643900349,1.537374999999841,52990.447042,19.31187261545426
1766520447,300,,Aggregated,3037.700000,1.000000,60,65,69,71,77,82,88,94,4700,40000,53000,648199,210,60,76.0702033864343,1.537374999999841,52990.447042,19.312306868723958
1766520448,300,,Aggregated,3037.100000,1.000000,60,65,69,71,77,82,88,94,4700,40000,53000,651314,211,60,76.05140972584583,1.537374999999841,52990.447042,19.312842960538234
1766520449,300,,Aggregated,3033.700000,1.000000,60,65,69,71,77,82,88,93,4700,40000,53000,654420,212,60,76.04118176188018,1.537374999999841,52990.447042,19.312342226704562
1766520450,300,,Aggregated,3041.700000,1.000000,60,65,69,71,77,82,88,93,4700,40000,53000,657401,213,60,76.04233153852155,1.537374999999841,52990.447042,19.311707770447565
1766520451,300,,Aggregated,3069.800000,1.000000,60,65,69,71,77,82,88,93,4600,39000,53000,660373,214,60,76.04454887003678,1.537374999999841,52990.447042,19.31411490172978
1766520452,300,,Aggregated,3054.500000,1.000000,60,65,69,71,77,82,88,94,4600,39000,53000,663521,215,60,76.03833039954557,1.537374999999841,52990.447042,19.313961426993266
1766520453,300,,Aggregated,3038.800000,1.000000,60,65,69,71,77,82,88,93,4600,40000,53000,666617,216,60,76.03515777479548,1.537374999999841,52990.447042,19.315494504340574
1766520454,300,,Aggregated,3032.900000,1.000000,60,65,69,71,77,82,88,93,4600,40000,53000,669669,217,60,76.03589738849305,1.537374999999841,52990.447042,19.311724150289173
1766520455,300,,Aggregated,3033.400000,1.000000,60,65,69,71,77,82,88,93,4500,40000,53000,672716,218,60,76.03377232762244,1.537374999999841,52990.447042,19.313699986324096
1766520456,300,,Aggregated,3038.600000,1.000000,60,65,69,71,77,82,88,93,4400,40000,53000,675821,219,60,76.03625936589101,1.537374999999841,52990.447042,19.31724080784705
1766520457,300,,Aggregated,3038.300000,1.000000,60,65,69,71,77,82,88,93,4300,40000,53000,678931,220,60,76.03581422286479,1.537374999999841,52990.447042,19.317991077149223
1766520459,300,,Aggregated,3026.100000,1.000000,60,65,69,71,77,82,88,93,4300,40000,53000,682138,221,60,76.02677650545289,1.537374999999841,52990.447042,19.320408773591268
1766520460,300,,Aggregated,3015.500000,1.000000,60,65,69,71,77,82,88,93,4300,41000,53000,685290,222,60,76.08564780924542,1.537374999999841,52990.447042,19.32046286973398
1766520461,300,,Aggregated,3020.800000,1.000000,60,65,69,71,77,82,88,93,4300,41000,53000,688540,223,60,76.1393302579598,1.537374999999841,52990.447042,19.320328521218812
1766520462,300,,Aggregated,3029.300000,1.000000,60,65,69,71,77,82,88,93,4300,42000,53000,691530,224,60,76.54268710383893,1.537374999999841,52990.447042,19.32567061443466
1766520463,300,,Aggregated,3050.000000,1.000000,60,65,69,71,77,82,88,93,4400,43000,53000,694723,225,60,76.77344550290954,1.537374999999841,52990.447042,19.32801130810409
1766520464,300,,Aggregated,3059.400000,1.000000,60,65,69,71,77,82,88,93,4600,43000,53000,697806,226,60,77.13443330041699,1.537374999999841,52990.447042,19.32743054659891
1766520465,300,,Aggregated,3065.900000,1.000000,60,65,69,71,77,82,88,93,4600,42000,53000,700862,227,60,77.45281518185442,1.537374999999841,52990.447042,19.328394177455763
1766520466,300,,Aggregated,3059.300000,1.000000,60,65,69,71,77,82,88,93,4700,42000,53000,704051,228,60,77.62720378600389,1.537374999999841,52990.447042,19.33281111737644
1766520467,300,,Aggregated,3062.100000,1.000000,60,65,69,71,77,82,88,94,4900,42000,53000,706693,229,60,77.83807892841267,1.537374999999841,52990.447042,19.335635134351126
1766520468,300,,Aggregated,3072.000000,1.000000,60,65,69,71,77,82,88,94,5000,42000,53000,709730,230,60,77.89056864413044,1.537374999999841,52990.447042,19.33687881306976
1766520469,300,,Aggregated,3035.100000,1.000000,60,65,69,71,77,82,88,93,5000,42000,53000,712923,231,60,77.84547430024672,1.537374999999841,52990.447042,19.341693282444247
1766520470,300,,Aggregated,3023.300000,1.000000,60,65,69,71,77,82,88,93,5000,42000,53000,715980,232,60,77.83919118334991,1.537374999999841,52990.447042,19.34095784798458
1766520471,300,,Aggregated,3015.100000,1.000000,60,65,69,71,77,82,88,93,5000,42000,53000,719122,233,60,77.84689757908245,1.537374999999841,52990.447042,19.3421714257108
1766520472,300,,Aggregated,3011.100000,1.000000,60,65,69,71,77,82,88,93,5000,42000,53000,722217,234,60,77.8421483550316,1.537374999999841,52990.447042,19.344296797222995
1766520473,300,,Aggregated,3004.100000,1.000000,60,65,69,71,77,82,88,93,5100,42000,53000,725350,235,60,77.82963050486762,1.537374999999841,52990.447042,19.34336940787206
1766520474,300,,Aggregated,3013.600000,1.000000,60,65,69,71,77,82,88,93,5100,42000,53000,728476,236,60,77.81021255744955,1.537374999999841,52990.447042,19.341757312526425
1766520475,300,,Aggregated,3013.100000,1.000000,60,65,69,71,77,82,88,93,5100,42000,53000,731663,237,60,77.83381837489772,1.537374999999841,52990.447042,19.34592838506252
1766520476,300,,Aggregated,3022.000000,1.000000,60,65,69,71,77,82,88,93,5200,42000,53000,734761,238,60,77.79666160561028,1.537374999999841,52990.447042,19.34679031685133
1766520477,300,,Aggregated,3027.600000,1.000000,60,65,69,71,77,82,88,93,5200,42000,53000,737922,239,60,77.77012968661867,1.537374999999841,52990.447042,19.345999983738118
1766520478,300,,Aggregated,3029.900000,1.000000,60,65,69,71,77,82,88,93,5200,42000,53000,740917,240,60,77.74989309878544,1.537374999999841,52990.447042,19.346426117905246
1766520479,300,,Aggregated,3066.800000,1.000000,60,65,69,71,77,82,88,93,5200,42000,53000,744142,241,60,77.74911248502976,1.537374999999841,52990.447042,19.346108672807073
1766520480,300,,Aggregated,3080.900000,1.000000,60,65,69,71,77,82,88,93,5200,42000,53000,747156,242,60,77.7429382213809,1.537374999999841,52990.447042,19.341916547548305
1766520481,300,,Aggregated,3071.200000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,749447,243,60,77.8183588406666,1.537374999999841,52990.447042,19.344181776696683
1766520482,300,,Aggregated,3085.300000,1.000000,60,65,69,71,77,82,88,94,5300,42000,53000,752647,244,60,77.8462978098419,1.537374999999841,52990.447042,19.344205185166487
1766520483,300,,Aggregated,3029.900000,1.000000,60,65,69,71,77,82,88,93,5400,42000,53000,755766,245,60,77.91970009746542,1.537374999999841,52990.447042,19.342628538462964
1766520484,300,,Aggregated,2994.300000,1.000000,60,65,69,71,77,82,88,93,5400,42000,53000,758911,246,60,77.94881641224326,1.537374999999841,52990.447042,19.34036929231491
1766520485,300,,Aggregated,3000.000000,1.000000,60,65,69,71,77,82,88,93,5500,42000,53000,761944,247,60,77.99286471054037,1.537374999999841,52990.447042,19.335829142299172
1766520486,300,,Aggregated,2996.400000,1.000000,60,65,69,71,77,82,88,93,5500,42000,53000,765043,248,60,77.97672371657804,1.537374999999841,52990.447042,19.335965429394165
1766520487,300,,Aggregated,2993.400000,1.000000,60,65,69,71,77,82,88,93,5500,42000,53000,768004,249,60,77.97444477543095,1.537374999999841,52990.447042,19.338951359628336
1766520488,300,,Aggregated,2974.400000,1.000000,60,65,69,71,77,82,88,93,5500,41000,53000,771087,250,60,77.93018732727964,1.537374999999841,52990.447042,19.33423854895751
1766520489,300,,Aggregated,2975.600000,1.000000,60,65,69,71,77,82,88,93,5500,41000,53000,774266,251,60,77.91276060471085,1.537374999999841,52990.447042,19.333506830985733
1766520490,300,,Aggregated,2963.400000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,777324,252,60,77.91080985023476,1.537374999999841,52990.447042,19.338544802424728
1766520491,300,,Aggregated,2973.800000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,780526,253,60,77.89475514132722,1.537374999999841,52990.447042,19.337624883732254
1766520492,300,,Aggregated,2962.800000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,783623,254,60,77.92774063113602,1.537374999999841,52990.447042,19.3384778139488
1766520493,300,,Aggregated,3019.500000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,786633,255,60,77.92273267445653,1.537374999999841,52990.447042,19.339942514488968
1766520494,300,,Aggregated,3050.800000,1.000000,60,65,69,71,77,82,88,93,5700,41000,53000,789751,256,60,77.95334153124077,1.537374999999841,52990.447042,19.338830846684587
1766520495,300,,Aggregated,3036.200000,1.000000,60,65,69,71,77,82,88,93,5700,41000,53000,792892,257,60,77.94903013433716,1.537374999999841,52990.447042,19.343703808337075
1766520496,300,,Aggregated,3038.500000,1.000000,60,65,69,71,77,82,88,93,5800,41000,53000,795982,258,60,77.96253550062546,1.537374999999841,52990.447042,19.345992748579743
1766520497,300,,Aggregated,3034.100000,1.000000,60,65,69,71,77,82,88,93,5800,41000,53000,798976,260,60,77.98080356345862,1.537374999999841,52990.447042,19.34705422941365
1766520498,300,,Aggregated,3043.300000,1.000000,60,65,69,71,77,82,88,93,5800,41000,53000,802104,261,60,77.94557254486313,1.537374999999841,52990.447042,19.34635159530435
1766520499,300,,Aggregated,3044.900000,1.100000,60,65,69,71,77,82,88,93,5800,41000,53000,805208,263,60,77.94305065882105,1.537374999999841,52990.447042,19.347222084231653
1766520500,300,,Aggregated,3046.600000,1.100000,60,65,69,71,77,82,88,93,5800,41000,53000,808308,264,60,77.89322614453758,1.537374999999841,52990.447042,19.34486606590557
1766520501,300,,Aggregated,3040.100000,1.100000,60,65,69,71,77,82,88,93,5800,41000,53000,811397,265,60,77.84513857964714,1.537374999999841,52990.447042,19.347262807232465
1766520502,300,,Aggregated,3040.200000,1.100000,60,65,69,71,77,82,88,93,5800,41000,53000,814534,266,60,77.79275172445465,1.537374999999841,52990.447042,19.351210630863783
1766520503,300,,Aggregated,3044.800000,1.100000,60,65,69,71,77,82,88,93,5800,41000,53000,817688,267,60,77.73767689244802,1.537374999999841,52990.447042,19.3548945318997
1766520504,300,,Aggregated,3035.600000,1.100000,60,65,69,71,77,82,88,93,5700,41000,53000,820763,268,60,77.6977536086327,1.537374999999841,52990.447042,19.356122291087683
1766520505,300,,Aggregated,3044.800000,1.100000,60,65,69,71,77,82,88,93,5700,41000,53000,823868,269,60,77.6525005159445,1.537374999999841,52990.447042,19.35658867682687
1766520506,300,,Aggregated,3048.100000,1.100000,60,65,69,71,77,82,88,93,5700,41000,53000,827032,270,60,77.60785432785772,1.537374999999841,52990.447042,19.35547475792956
1766520507,300,,Aggregated,3049.300000,1.100000,60,65,69,71,77,82,88,93,5700,41000,53000,830172,271,60,77.56112831407238,1.537374999999841,52990.447042,19.358190832743094
1766520508,300,,Aggregated,3053.900000,1.100000,60,65,69,71,77,82,88,93,5700,41000,53000,833350,272,60,77.51539571533827,1.537374999999841,52990.447042,19.35345413091738
1766520509,300,,Aggregated,3058.100000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,836449,273,60,77.4753558902242,1.537374999999841,52990.447042,19.358996185063287
1766520510,300,,Aggregated,3073.500000,1.000000,60,65,69,71,77,82,88,93,5600,41000,53000,839638,274,60,77.43405970967277,1.537374999999841,52990.447042,19.35842470207399
1766520511,300,,Aggregated,3085.200000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,842777,275,60,77.39360099536083,1.537374999999841,52990.447042,19.363058080607324
1766520512,300,,Aggregated,3077.100000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,845834,276,60,77.36260704288216,1.537374999999841,52990.447042,19.365479514892993
1766520513,300,,Aggregated,3075.200000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,848956,277,60,77.32770178894577,1.537374999999841,52990.447042,19.36477155470955
1766520514,300,,Aggregated,3088.800000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,852068,278,60,77.29369059824836,1.537374999999841,52990.447042,19.36430660463719
1766520515,300,,Aggregated,3083.400000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,855144,279,60,77.2657483639531,1.537374999999841,52990.447042,19.368008195111
1766520516,300,,Aggregated,3076.600000,1.000000,60,65,69,71,77,82,88,93,5600,40000,53000,858268,280,60,77.22970902827592,1.537374999999841,52990.447042,19.36864009843079
1766520517,300,,Aggregated,3085.700000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,861439,281,60,77.20002405357124,1.537374999999841,52990.447042,19.37245353414461
1766520518,300,,Aggregated,3076.200000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,864454,282,60,77.17695990109759,1.537374999999841,52990.447042,19.37022097185044
1766520519,300,,Aggregated,3084.400000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,867576,283,60,77.15105200136524,1.537374999999841,52990.447042,19.36771994614881
1766520520,300,,Aggregated,3073.100000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,870678,284,60,77.12551011487277,1.537374999999841,52990.447042,19.369451163346266
1766520522,300,,Aggregated,3065.500000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,873874,285,60,77.09913967827528,1.537374999999841,52990.447042,19.376109141592494
1766520523,300,,Aggregated,3063.700000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,876988,286,60,77.07198243585084,1.537374999999841,52990.447042,19.37582384251552
1766520524,300,,Aggregated,3055.700000,1.000000,60,65,69,71,77,82,88,93,5500,40000,53000,880155,287,60,77.04653513448197,1.537374999999841,52990.447042,19.37472490640853
1766520525,300,,Aggregated,3064.300000,1.000000,60,65,69,71,77,82,88,93,5400,40000,53000,883344,288,60,77.01868861371014,1.537374999999841,52990.447042,19.37354416852325
1766520526,300,,Aggregated,3066.600000,1.000000,60,65,69,71,77,82,88,93,5400,40000,53000,886465,289,60,77.00203496595852,1.537374999999841,52990.447042,19.37463408030774
1766520527,300,,Aggregated,3076.400000,1.000000,60,65,69,71,77,82,88,93,5400,40000,53000,889634,295,60,76.97292063966815,1.537374999999841,52990.447042,19.37364241924207
1766520528,300,,Aggregated,3078.800000,1.000000,60,65,69,71,77,82,88,93,5400,40000,53000,892718,296,60,76.95777483903281,1.537374999999841,52990.447042,19.37316935471224
1766520529,300,,Aggregated,3081.100000,1.500000,60,65,69,71,77,82,88,93,5400,40000,53000,895700,297,60,76.95193942083039,1.537374999999841,52990.447042,19.37416992296528
1766520530,300,,Aggregated,3082.000000,1.500000,60,65,69,71,77,82,88,93,5400,40000,53000,898849,298,60,76.94321787663083,1.537374999999841,52990.447042,19.370812005131008
